Año;Departamento;Municipio;Grupo Etario;Sexo;Casos
2018;CHIQUIMULA;CONCEPCIÓN LAS MINAS;60a a 64 años;Femenino;1
2018;CHIQUIMULA;ESQUIPULAS;60a a 64 años;Femenino;1
2018;CHIQUIMULA;QUETZALTEPEQUE;60a a 64 años;Femenino;1
2018;EL PETEN;MELCHOR DE MENCOS;60a a 64 años;Femenino;1
2018;ESCUINTLA;PUERTO DE SAN JOSÉ;60a a 64 años;Femenino;1
2018;ESCUINTLA;TIQUISATE;60a a 64 años;Femenino;1
2018;GUATEMALA;GUATEMALA;60a a 64 años;Femenino;3
2018;GUATEMALA;MIXCO;60a a 64 años;Femenino;2
2018;HUEHUETENANGO;SAN ANTONIO HUISTA;60a a 64 años;Femenino;1
2018;IZABAL;EL ESTOR;60a a 64 años;Femenino;1
2018;IZABAL;LIVINGSTON;60a a 64 años;Femenino;1
2018;IZABAL;MORALES;60a a 64 años;Femenino;4
2018;IZABAL;PUERTO BARRIOS;60a a 64 años;Femenino;1
2018;QUETZALTENANGO;COATEPEQUE;60a a 64 años;Femenino;12
2018;QUETZALTENANGO;EL PALMAR;60a a 64 años;Femenino;2
2018;QUETZALTENANGO;GÉNOVA;60a a 64 años;Femenino;9
2018;QUICHE;IXCÁN;60a a 64 años;Femenino;4
2018;RETALHULEU;RETALHULEU;60a a 64 años;Femenino;1
2018;SAN MARCOS;EL TUMBADOR;60a a 64 años;Femenino;1
2018;SAN MARCOS;MALACATÁN;60a a 64 años;Femenino;2
2018;SUCHITEPEQUEZ;ZUNILITO;60a a 64 años;Femenino;1
2018;ZACAPA;GUALÁN;60a a 64 años;Femenino;1
2018;ZACAPA;SAN DIEGO;60a a 64 años;Femenino;1
2018;ZACAPA;TECULUTÁN;60a a 64 años;Femenino;2
2019;ALTA VERAPAZ;CAHABÓN;60a a 64 años;Femenino;3
2019;ALTA VERAPAZ;CHAHAL;60a a 64 años;Femenino;1
2019;ALTA VERAPAZ;CHISEC;60a a 64 años;Femenino;2
2019;ALTA VERAPAZ;COBÁN;60a a 64 años;Femenino;2
2019;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;60a a 64 años;Femenino;9
2019;ALTA VERAPAZ;RAXRUHA;60a a 64 años;Femenino;1
2019;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;60a a 64 años;Femenino;1
2019;ALTA VERAPAZ;SAN JUAN CHAMELCO;60a a 64 años;Femenino;1
2019;ALTA VERAPAZ;SAN PEDRO CARCHÁ;60a a 64 años;Femenino;2
2019;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;60a a 64 años;Femenino;1
2019;ALTA VERAPAZ;TUCURÚ;60a a 64 años;Femenino;2
2019;BAJA VERAPAZ;CUBULCO;60a a 64 años;Femenino;4
2019;BAJA VERAPAZ;EL CHOL;60a a 64 años;Femenino;1
2019;BAJA VERAPAZ;GRANADOS;60a a 64 años;Femenino;2
2019;BAJA VERAPAZ;RABINAL;60a a 64 años;Femenino;1
2019;BAJA VERAPAZ;SALAMÁ;60a a 64 años;Femenino;22
2019;BAJA VERAPAZ;SAN JERÓNIMO;60a a 64 años;Femenino;2
2019;BAJA VERAPAZ;SAN MIGUEL CHICAJ;60a a 64 años;Femenino;1
2019;CHIQUIMULA;CHIQUIMULA;60a a 64 años;Femenino;10
2019;CHIQUIMULA;CONCEPCIÓN LAS MINAS;60a a 64 años;Femenino;1
2019;CHIQUIMULA;ESQUIPULAS;60a a 64 años;Femenino;4
2019;CHIQUIMULA;JOCOTÁN;60a a 64 años;Femenino;3
2019;EL PETEN;EL CHAL;60a a 64 años;Femenino;1
2019;EL PETEN;FLORES;60a a 64 años;Femenino;2
2019;EL PETEN;LA LIBERTAD;60a a 64 años;Femenino;1
2019;EL PETEN;LAS CRUCES;60a a 64 años;Femenino;1
2019;EL PETEN;POPTÚN;60a a 64 años;Femenino;44
2019;EL PETEN;SAN BENITO;60a a 64 años;Femenino;1
2019;EL PETEN;SAN FRANCISCO;60a a 64 años;Femenino;1
2019;EL PETEN;SAN LUIS;60a a 64 años;Femenino;1
2019;EL PETEN;SAYAXCHÉ;60a a 64 años;Femenino;1
2019;EL PROGRESO;EL JÍCARO;60a a 64 años;Femenino;1
2019;EL PROGRESO;GUASTATOYA;60a a 64 años;Femenino;1
2019;ESCUINTLA;ESCUINTLA;60a a 64 años;Femenino;4
2019;ESCUINTLA;GUANAGAZAPA;60a a 64 años;Femenino;1
2019;ESCUINTLA;NUEVA CONCEPCIÓN;60a a 64 años;Femenino;1
2019;ESCUINTLA;TIQUISATE;60a a 64 años;Femenino;2
2019;GUATEMALA;AMATITLÁN;60a a 64 años;Femenino;2
2019;GUATEMALA;CHINAUTLA;60a a 64 años;Femenino;3
2019;GUATEMALA;FRAIJANES;60a a 64 años;Femenino;2
2019;GUATEMALA;GUATEMALA;60a a 64 años;Femenino;18
2019;GUATEMALA;MIXCO;60a a 64 años;Femenino;3
2019;GUATEMALA;SAN PEDRO AYAMPUC;60a a 64 años;Femenino;1
2019;GUATEMALA;VILLA CANALES;60a a 64 años;Femenino;1
2019;GUATEMALA;VILLA NUEVA;60a a 64 años;Femenino;5
2019;HUEHUETENANGO;AGUACATÁN;60a a 64 años;Femenino;3
2019;HUEHUETENANGO;BARILLAS;60a a 64 años;Femenino;5
2019;HUEHUETENANGO;COLOTENANGO;60a a 64 años;Femenino;3
2019;HUEHUETENANGO;CUILCO;60a a 64 años;Femenino;6
2019;HUEHUETENANGO;HUEHUETENANGO;60a a 64 años;Femenino;3
2019;HUEHUETENANGO;JACALTENANGO;60a a 64 años;Femenino;20
2019;HUEHUETENANGO;LA DEMOCRACIA;60a a 64 años;Femenino;5
2019;HUEHUETENANGO;MALACATANCITO;60a a 64 años;Femenino;1
2019;HUEHUETENANGO;NENTÓN;60a a 64 años;Femenino;1
2019;HUEHUETENANGO;SAN ANTONIO HUISTA;60a a 64 años;Femenino;6
2019;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;60a a 64 años;Femenino;1
2019;HUEHUETENANGO;SAN PEDRO NECTA;60a a 64 años;Femenino;2
2019;HUEHUETENANGO;SANTA ANA HUISTA;60a a 64 años;Femenino;2
2019;IZABAL;EL ESTOR;60a a 64 años;Femenino;3
2019;IZABAL;MORALES;60a a 64 años;Femenino;2
2019;JALAPA;JALAPA;60a a 64 años;Femenino;5
2019;JALAPA;SAN LUIS JILOTEPEQUE;60a a 64 años;Femenino;2
2019;JUTIAPA;EL PROGRESO;60a a 64 años;Femenino;1
2019;JUTIAPA;JALPATAGUA;60a a 64 años;Femenino;1
2019;JUTIAPA;JEREZ;60a a 64 años;Femenino;1
2019;JUTIAPA;JUTIAPA;60a a 64 años;Femenino;23
2019;JUTIAPA;MOYUTA;60a a 64 años;Femenino;1
2019;QUETZALTENANGO;COATEPEQUE;60a a 64 años;Femenino;20
2019;QUETZALTENANGO;COLOMBA;60a a 64 años;Femenino;1
2019;QUETZALTENANGO;EL PALMAR;60a a 64 años;Femenino;1
2019;QUETZALTENANGO;FLORES COSTA CUCA;60a a 64 años;Femenino;2
2019;QUETZALTENANGO;GÉNOVA;60a a 64 años;Femenino;1
2019;QUICHE;IXCÁN;60a a 64 años;Femenino;4
2019;QUICHE;JOYABAJ;60a a 64 años;Femenino;8
2019;QUICHE;PACHALÚN;60a a 64 años;Femenino;1
2019;QUICHE;SACAPULAS;60a a 64 años;Femenino;4
2019;QUICHE;SAN MIGUEL USPANTÁN;60a a 64 años;Femenino;1
2019;RETALHULEU;RETALHULEU;60a a 64 años;Femenino;1
2019;RETALHULEU;SAN FELIPE;60a a 64 años;Femenino;1
2019;SACATEPEQUEZ;ANTIGUA GUATEMALA;60a a 64 años;Femenino;7
2019;SAN MARCOS;CATARINA;60a a 64 años;Femenino;1
2019;SAN MARCOS;EL QUETZAL;60a a 64 años;Femenino;1
2019;SAN MARCOS;MALACATÁN;60a a 64 años;Femenino;1
2019;SAN MARCOS;OCÓS;60a a 64 años;Femenino;1
2019;SANTA ROSA;CUILAPA;60a a 64 años;Femenino;3
2019;SANTA ROSA;NUEVA SANTA ROSA;60a a 64 años;Femenino;3
2019;SANTA ROSA;ORATORIO;60a a 64 años;Femenino;1
2019;SANTA ROSA;PUEBLO NUEVO VIÑAS;60a a 64 años;Femenino;1
2019;SANTA ROSA;SAN RAFAEL LAS FLORES;60a a 64 años;Femenino;2
2019;SOLOLA;SANTIAGO ATITLÁN;60a a 64 años;Femenino;3
2019;SUCHITEPEQUEZ;MAZATENANGO;60a a 64 años;Femenino;6
2019;SUCHITEPEQUEZ;PATULUL;60a a 64 años;Femenino;1
2019;ZACAPA;GUALÁN;60a a 64 años;Femenino;5
2019;ZACAPA;TECULUTÁN;60a a 64 años;Femenino;1
2019;ZACAPA;ZACAPA;60a a 64 años;Femenino;10
2020;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;60a a 64 años;Femenino;1
2020;BAJA VERAPAZ;GRANADOS;60a a 64 años;Femenino;1
2020;BAJA VERAPAZ;SALAMÁ;60a a 64 años;Femenino;4
2020;BAJA VERAPAZ;SAN MIGUEL CHICAJ;60a a 64 años;Femenino;1
2020;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;60a a 64 años;Femenino;1
2020;CHIQUIMULA;CHIQUIMULA;60a a 64 años;Femenino;1
2020;CHIQUIMULA;ESQUIPULAS;60a a 64 años;Femenino;1
2020;CHIQUIMULA;QUETZALTEPEQUE;60a a 64 años;Femenino;1
2020;EL PETEN;FLORES;60a a 64 años;Femenino;2
2020;EL PETEN;POPTÚN;60a a 64 años;Femenino;1
2020;EL PROGRESO;SANSARE;60a a 64 años;Femenino;1
2020;ESCUINTLA;IZTAPA;60a a 64 años;Femenino;1
2020;ESCUINTLA;TIQUISATE;60a a 64 años;Femenino;3
2020;GUATEMALA;FRAIJANES;60a a 64 años;Femenino;1
2020;GUATEMALA;GUATEMALA;60a a 64 años;Femenino;2
2020;GUATEMALA;MIXCO;60a a 64 años;Femenino;1
2020;HUEHUETENANGO;LA LIBERTAD;60a a 64 años;Femenino;1
2020;IZABAL;PUERTO BARRIOS;60a a 64 años;Femenino;1
2020;JUTIAPA;JUTIAPA;60a a 64 años;Femenino;3
2020;QUETZALTENANGO;COATEPEQUE;60a a 64 años;Femenino;4
2020;QUETZALTENANGO;GÉNOVA;60a a 64 años;Femenino;1
2020;QUICHE;SAN MIGUEL USPANTÁN;60a a 64 años;Femenino;1
2020;RETALHULEU;RETALHULEU;60a a 64 años;Femenino;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;60a a 64 años;Femenino;2
2020;SANTA ROSA;BARBERENA;60a a 64 años;Femenino;4
2020;SANTA ROSA;CUILAPA;60a a 64 años;Femenino;3
2020;SANTA ROSA;NUEVA SANTA ROSA;60a a 64 años;Femenino;1
2020;SANTA ROSA;SANTA ROSA DE LIMA;60a a 64 años;Femenino;2
2020;SANTA ROSA;TAXISCO;60a a 64 años;Femenino;2
2020;SUCHITEPEQUEZ;MAZATENANGO;60a a 64 años;Femenino;4
2020;ZACAPA;GUALÁN;60a a 64 años;Femenino;1
2021;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;60a a 64 años;Femenino;2
2021;BAJA VERAPAZ;EL CHOL;60a a 64 años;Femenino;1
2021;BAJA VERAPAZ;SALAMÁ;60a a 64 años;Femenino;8
2021;BAJA VERAPAZ;SAN MIGUEL CHICAJ;60a a 64 años;Femenino;1
2021;CHIMALTENANGO;YEPOCAPA;60a a 64 años;Femenino;1
2021;CHIQUIMULA;IPALA;60a a 64 años;Femenino;1
2021;CHIQUIMULA;SAN JACINTO;60a a 64 años;Femenino;2
2021;EL PETEN;DOLORES;60a a 64 años;Femenino;1
2021;EL PETEN;FLORES;60a a 64 años;Femenino;1
2021;EL PETEN;SAN FRANCISCO;60a a 64 años;Femenino;2
2021;EL PETEN;SAN JOSÉ;60a a 64 años;Femenino;1
2021;EL PROGRESO;GUASTATOYA;60a a 64 años;Femenino;1
2021;ESCUINTLA;GUANAGAZAPA;60a a 64 años;Femenino;1
2021;ESCUINTLA;PALÍN;60a a 64 años;Femenino;1
2021;GUATEMALA;MIXCO;60a a 64 años;Femenino;1
2021;QUETZALTENANGO;GÉNOVA;60a a 64 años;Femenino;1
2021;QUICHE;PACHALÚN;60a a 64 años;Femenino;1
2021;SANTA ROSA;SANTA ROSA DE LIMA;60a a 64 años;Femenino;1
2022;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;60a a 64 años;Femenino;3
2022;ALTA VERAPAZ;LA TINTA;60a a 64 años;Femenino;2
2022;BAJA VERAPAZ;CUBULCO;60a a 64 años;Femenino;1
2022;BAJA VERAPAZ;EL CHOL;60a a 64 años;Femenino;1
2022;BAJA VERAPAZ;GRANADOS;60a a 64 años;Femenino;1
2022;BAJA VERAPAZ;RABINAL;60a a 64 años;Femenino;1
2022;BAJA VERAPAZ;SALAMÁ;60a a 64 años;Femenino;5
2022;CHIQUIMULA;CHIQUIMULA;60a a 64 años;Femenino;1
2022;CHIQUIMULA;ESQUIPULAS;60a a 64 años;Femenino;1
2022;CHIQUIMULA;JOCOTÁN;60a a 64 años;Femenino;1
2022;EL PETEN;FLORES;60a a 64 años;Femenino;2
2022;EL PETEN;LA LIBERTAD;60a a 64 años;Femenino;3
2022;EL PETEN;LAS CRUCES;60a a 64 años;Femenino;1
2022;EL PETEN;SAN JOSÉ;60a a 64 años;Femenino;1
2022;EL PETEN;SAN LUIS;60a a 64 años;Femenino;1
2022;EL PETEN;SANTA ANA;60a a 64 años;Femenino;1
2022;EL PETEN;SAYAXCHÉ;60a a 64 años;Femenino;5
2022;ESCUINTLA;IZTAPA;60a a 64 años;Femenino;1
2022;ESCUINTLA;MASAGUA;60a a 64 años;Femenino;1
2022;ESCUINTLA;PUERTO DE SAN JOSÉ;60a a 64 años;Femenino;1
2022;ESCUINTLA;TIQUISATE;60a a 64 años;Femenino;1
2022;GUATEMALA;MIXCO;60a a 64 años;Femenino;1
2022;GUATEMALA;SAN JOSÉ DEL GOLFO;60a a 64 años;Femenino;1
2022;HUEHUETENANGO;AGUACATÁN;60a a 64 años;Femenino;1
2022;HUEHUETENANGO;CUILCO;60a a 64 años;Femenino;2
2022;HUEHUETENANGO;JACALTENANGO;60a a 64 años;Femenino;2
2022;HUEHUETENANGO;MALACATANCITO;60a a 64 años;Femenino;1
2022;HUEHUETENANGO;SAN PEDRO NECTA;60a a 64 años;Femenino;1
2022;IZABAL;LIVINGSTON;60a a 64 años;Femenino;1
2022;IZABAL;LOS AMATES;60a a 64 años;Femenino;1
